Date,"('Open', 'KLBF.JK')","('High', 'KLBF.JK')","('Low', 'KLBF.JK')","('Close', 'KLBF.JK')","('Volume', 'KLBF.JK')",Next_Day_Close
2019-04-02,1331.480265838421,1353.7458221233444,1327.0271545814362,1344.839599609375,4543700,1344.839599609375
2019-04-03,1344.839599609375,1344.839599609375,1344.839599609375,1344.839599609375,0,1367.105224609375
2019-04-04,1362.6521131285626,1371.5583360901871,1353.7458901669381,1367.105224609375,6032500,1344.839599609375
2019-04-05,1371.5582671512832,1371.5582671512832,1340.3864883523902,1344.839599609375,5363700,1353.745849609375
2019-04-08,1353.745849609375,1353.745849609375,1335.933404219778,1353.745849609375,6588200,1362.652099609375
2019-04-09,1349.2927652994792,1362.652099609375,1344.8396538628472,1362.652099609375,6242500,1358.1990966796875
2019-04-10,1371.5584320568648,1371.5584320568648,1349.2928730949027,1358.1990966796875,6300600,1349.292724609375
2019-04-11,1367.1051698187398,1367.1051698187398,1349.292724609375,1349.292724609375,4779500,1335.933349609375
2019-04-12,1349.2926831054688,1349.2926831054688,1327.0271272786458,1335.933349609375,26667100,1331.480224609375
2019-04-15,1331.480224609375,1340.3864468475647,1327.02711349028,1331.480224609375,29657600,1331.480224609375
2019-04-16,1331.480224609375,1335.93333572847,1327.02711349028,1331.480224609375,16842400,1331.480224609375
2019-04-17,1331.480224609375,1331.480224609375,1331.480224609375,1331.480224609375,0,1331.480224609375
2019-04-18,1362.6520024430392,1367.1051135621342,1322.574002371185,1331.480224609375,38798400,1331.480224609375
2019-04-19,1331.480224609375,1331.480224609375,1331.480224609375,1331.480224609375,0,1318.12109375
2019-04-22,1331.4804291596283,1335.933540962838,1318.12109375,1318.12109375,18126300,1335.933349609375
2019-04-23,1322.5740161132812,1344.8395719401042,1322.5740161132812,1335.933349609375,15935500,1344.839599609375
2019-04-24,1335.9333770954056,1349.2927108663596,1327.0271545814362,1344.839599609375,9784600,1309.2147216796875
2019-04-25,1344.8396120655293,1349.2927233637595,1309.2147216796875,1309.2147216796875,27010100,1349.292724609375
2019-04-26,1309.2147228883045,1349.292724609375,1309.2147228883045,1349.292724609375,11807000,1335.933349609375
2019-04-29,1340.3864607747396,1349.2926831054688,1335.933349609375,1335.933349609375,8461500,1376.011474609375
2019-04-30,1335.9334704945388,1376.011474609375,1335.9334704945388,1376.011474609375,43375800,1376.011474609375
2019-05-01,1376.011474609375,1376.011474609375,1376.011474609375,1376.011474609375,0,1344.839599609375
2019-05-02,1367.1051558942984,1367.1051558942984,1313.6678208104822,1344.839599609375,55555500,1331.480224609375
2019-05-03,1344.8395579666596,1349.2926690857546,1309.2146690139004,1331.480224609375,27461400,1313.6678466796875
2019-05-06,1309.2147353350106,1322.5740693690414,1300.3085126456567,1313.6678466796875,28357200,1335.933349609375
2019-05-07,1322.5740161132812,1335.933349609375,1309.2146826171875,1335.933349609375,12350500,1335.933349609375
2019-05-08,1313.667793782552,1335.933349609375,1313.667793782552,1335.933349609375,17486600,1300.3084716796875
2019-05-09,1309.2146940884525,1322.5740277016,1300.3084716796875,1300.3084716796875,34466900,1286.94921875
2019-05-10,1291.402330233564,1318.120999134948,1286.94921875,1286.94921875,23369200,1282.4959716796875
2019-05-13,1309.2146377563477,1309.2146377563477,1282.4959716796875,1282.4959716796875,25711300,1237.9649658203125
2019-05-14,1273.5898569230553,1278.0429683108982,1237.9649658203125,1237.9649658203125,31724800,1202.340087890625
2019-05-15,1237.9649793836807,1242.4180908203125,1193.433865017361,1202.340087890625,29428800,1153.355712890625
2019-05-16,1193.4337106358591,1202.3399323570222,1153.355712890625,1153.355712890625,26297800,1122.18408203125
2019-05-17,1148.9027506510417,1166.7151963975696,1122.18408203125,1122.18408203125,33258400,1184.5277099609375
2019-05-20,1139.9965930451128,1211.2463801104325,1139.9965930451128,1184.5277099609375,24935600,1193.433837890625
2019-05-21,1180.0745038843868,1237.964951244753,1180.0745038843868,1193.433837890625,12531500,1180.074462890625
2019-05-22,1188.9806852520637,1193.433796432783,1175.6213517099056,1180.074462890625,9887200,1193.433837890625
2019-05-23,1180.0745038843868,1193.433837890625,1175.621392548974,1193.433837890625,14773900,1197.8868408203125
2019-05-24,1193.433729887895,1220.1523954824,1188.9806189554774,1197.8868408203125,10313000,1197.8868408203125
2019-05-27,1220.1523954824,1242.4179501444876,1197.8868408203125,1197.8868408203125,17398400,1211.246337890625
2019-05-28,1220.1525609633502,1220.1525609633502,1193.4338917451746,1211.246337890625,65365400,1206.7930908203125
2019-05-29,1215.6993128927872,1215.6993128927872,1175.6213135666512,1206.7930908203125,29183800,1206.7930908203125
2019-05-30,1206.7930908203125,1206.7930908203125,1206.7930908203125,1206.7930908203125,0,1251.3243408203125
2019-05-31,1211.2463370217972,1255.7774523534808,1211.2463370217972,1251.3243408203125,47925100,1251.3243408203125
2019-06-03,1251.3243408203125,1251.3243408203125,1251.3243408203125,1251.3243408203125,0,1251.3243408203125
2019-06-04,1251.3243408203125,1251.3243408203125,1251.3243408203125,1251.3243408203125,0,1251.3243408203125
2019-06-05,1251.3243408203125,1251.3243408203125,1251.3243408203125,1251.3243408203125,0,1251.3243408203125
2019-06-06,1251.3243408203125,1251.3243408203125,1251.3243408203125,1251.3243408203125,0,1251.3243408203125
2019-06-07,1251.3243408203125,1251.3243408203125,1251.3243408203125,1251.3243408203125,0,1315.7506103515625
2019-06-10,1279.45404179014,1315.7506103515625,1274.9169707199624,1315.7506103515625,18929100,1324.8248291015625
2019-06-11,1293.0653297737854,1329.3619004341022,1283.991187108706,1324.8248291015625,15553200,1315.7506103515625
2019-06-12,1297.6023260708512,1324.8247524919182,1297.6023260708512,1315.7506103515625,13802100,1306.6763916015625
2019-06-13,1311.2134624057346,1315.7505332099067,1302.1393207973904,1306.6763916015625,18236400,1356.584228515625
2019-06-14,1320.2876605285849,1356.584228515625,1302.1393765350647,1356.584228515625,13729000,1270.3798828125
2019-06-17,1352.0471609933036,1356.5842320033482,1270.3798828125,1270.3798828125,8921600,1333.89892578125
2019-06-18,1297.6023563722365,1342.9730681335034,1283.9911428438563,1333.89892578125,25368700,1342.97314453125
2019-06-19,1333.8990016627956,1342.97314453125,1315.7507159258869,1342.97314453125,30480000,1333.89892578125
2019-06-20,1338.4359969573768,1338.4359969573768,1320.2877122528698,1333.89892578125,23322700,1320.2877197265625
2019-06-21,1333.898933331991,1333.898933331991,1302.1394349193247,1320.2877197265625,57082300,1329.3619384765625
2019-06-24,1315.7507240894304,1329.3619384765625,1311.213652627053,1329.3619384765625,5649800,1342.97314453125
2019-06-25,1333.8990016627956,1342.97314453125,1324.8248587943413,1342.97314453125,8008100,1333.89892578125
2019-06-26,1338.4359969573768,1342.9730681335034,1320.2877122528698,1333.89892578125,8889400,1320.2877197265625
2019-06-27,1338.4360045338005,1338.4360045338005,1311.2135773229436,1320.2877197265625,13759800,1324.8248291015625
2019-06-28,1320.287757769023,1338.4360430991815,1306.676543771404,1324.8248291015625,14398600,1315.7506103515625
2019-07-01,1329.3618235620959,1333.8988946322736,1311.2135392813848,1315.7506103515625,7220600,1315.7506103515625
2019-07-02,1333.8988946322736,1333.8988946322736,1306.6764682112068,1315.7506103515625,17786600,1311.2137451171875
2019-07-03,1324.8249604644247,1333.8991040292497,1302.1396015523626,1311.2137451171875,14890400,1306.6763916015625
2019-07-04,1302.1393207973904,1324.8246748182507,1297.6022499932183,1306.6763916015625,16376300,1306.6763916015625
2019-07-05,1306.6763916015625,1320.2876040140789,1293.0651791890461,1306.6763916015625,14993200,1302.1395263671875
2019-07-08,1306.6765978876308,1306.6765978876308,1293.0653833263011,1302.1395263671875,7463400,1315.7506103515625
2019-07-09,1302.1393971410291,1315.7506103515625,1293.0652550006735,1315.7506103515625,14935100,1329.3619384765625
2019-07-10,1315.7507240894304,1329.3619384765625,1293.0653667775437,1329.3619384765625,16001800,1306.6763916015625
2019-07-11,1333.898816426595,1333.898816426595,1297.6022499932183,1306.6763916015625,9454900,1243.1575927734375
2019-07-12,1306.6765938640513,1306.6765938640513,1234.0834497604928,1243.1575927734375,26107600,1324.8248291015625
2019-07-15,1265.8429017785477,1324.8248291015625,1256.7687591134686,1324.8248291015625,23010300,1302.1395263671875
2019-07-16,1324.8248839694033,1324.8248839694033,1293.0653833263011,1302.1395263671875,9421700,1320.2877197265625
2019-07-17,1320.2877197265625,1324.824790928372,1297.6023637175151,1320.2877197265625,10614000,1338.4361572265625
2019-07-18,1324.8249420683262,1342.9732289459746,1315.7507986295022,1338.4361572265625,21017200,1352.0472412109375
2019-07-19,1342.9730986524748,1356.584312490169,1338.4360273732434,1352.0472412109375,19603700,1347.5101318359375
2019-07-22,1352.0472029869002,1352.0472029869002,1333.8989183830492,1347.5101318359375,10416800,1333.89892578125
2019-07-23,1347.5101393096302,1352.0472104857568,1315.7506410767432,1333.89892578125,8203100,1306.6763916015625
2019-07-24,1306.6763916015625,1342.9729580349392,1306.6763916015625,1306.6763916015625,9584900,1338.4361572265625
2019-07-25,1306.676655190678,1338.4361572265625,1306.676655190678,1338.4361572265625,17168100,1315.7506103515625
2019-07-26,1338.4359657024515,1342.9730367726293,1311.2135392813848,1315.7506103515625,21710600,1324.8248291015625
2019-07-29,1315.7506864364834,1329.3619004341022,1297.602401106325,1324.8248291015625,14182700,1324.8248291015625
2019-07-30,1324.8248291015625,1329.3619004341022,1311.2136151039438,1324.8248291015625,12891400,1333.89892578125
2019-07-31,1333.89892578125,1342.9730681335034,1306.6764987244899,1333.89892578125,49488800,1347.5101318359375
2019-08-01,1333.8989183830492,1347.5101318359375,1320.287704930161,1347.5101318359375,27669200,1320.2877197265625
2019-08-02,1347.5101469374194,1347.5101469374194,1293.0652925157056,1320.2877197265625,25023300,1279.4542236328125
2019-08-05,1311.2137256378824,1324.824940782912,1270.3800802027924,1279.4542236328125,37991300,1256.768798828125
2019-08-06,1270.3800132558665,1274.9170847317803,1234.083441448556,1256.768798828125,34883400,1297.602294921875
2019-08-07,1261.3057272317526,1320.2876497282014,1252.231585309222,1297.602294921875,31772500,1283.9910888671875
2019-08-08,1324.8247277357555,1324.8247277357555,1283.9910888671875,1283.9910888671875,34351700,1306.6763916015625
2019-08-09,1297.6022499932183,1315.7505332099067,1288.528108384874,1306.6763916015625,24758900,1329.3619384765625
2019-08-12,1315.7507240894304,1333.8990099389398,1302.1395097022983,1329.3619384765625,22342100,1324.8248291015625
2019-08-13,1329.3619004341022,1333.8989717666418,1302.1394724388647,1324.8248291015625,25253000,1342.97314453125
2019-08-14,1333.8990016627956,1342.97314453125,1320.2877873601142,1342.97314453125,26353100,1352.0472412109375
2019-08-15,1324.8248135355495,1352.0472412109375,1315.7506709770869,1352.0472412109375,24390000,1370.195556640625
2019-08-16,1352.0472711222062,1370.195556640625,1342.9731283629967,1370.195556640625,37517100,1420.103271484375
2019-08-19,1374.7325599353535,1438.2515561039836,1374.7325599353535,1420.103271484375,78866000,1424.640380859375
2019-08-20,1420.1033095827527,1433.7145234126194,1411.0291670295082,1424.640380859375,68933500,1429.1773681640625
2019-08-21,1424.6402971540178,1438.2515101841518,1411.0290841238839,1429.1773681640625,44922900,1474.5482177734375
2019-08-22,1429.1775033804086,1492.696503530649,1429.1775033804086,1474.5482177734375,75268000,1470.0108642578125
2019-08-23,1479.0850053952063,1479.0850053952063,1429.1772291395398,1470.0108642578125,23525700,1470.0108642578125
2019-08-26,1465.4737936891156,1474.5479348265094,1383.8065234525704,1470.0108642578125,26232000,1474.5482177734375
2019-08-27,1470.0111463341345,1474.5482177734375,1460.9370034555288,1474.5482177734375,81110000,1501.7706298828125
2019-08-28,1474.5482015465682,1501.7706298828125,1474.5482015465682,1501.7706298828125,85445900,1515.3818359375
2019-08-29,1506.3076932073352,1524.4559786676646,1501.770621842253,1515.3818359375,46905600,1533.530029296875
2019-08-30,1524.4558871116865,1533.530029296875,1515.3817449264977,1533.530029296875,79928200,1519.9189453125
2019-09-02,1524.456016791045,1533.5301597481343,1483.622373484142,1519.9189453125,25346000,1497.2335205078125
2019-09-03,1501.7705917820786,1506.3076630563446,1488.1593779592804,1497.2335205078125,23714900,1506.3076171875
2019-09-04,1501.770546051393,1506.3076171875,1497.2334749152863,1506.3076171875,21149800,1515.3818359375
2019-09-05,1506.3076932073352,1524.4559786676646,1488.1594077470058,1515.3818359375,42419800,1519.9189453125
2019-09-06,1524.456016791045,1524.456016791045,1515.3818738339553,1519.9189453125,15630900,1519.9189453125
2019-09-09,1524.456016791045,1528.9930882695896,1510.8448023554106,1519.9189453125,16638800,1524.4561767578125
2019-09-10,1519.9191048031762,1524.4561767578125,1515.38203284854,1524.4561767578125,20762000,1524.4561767578125
2019-09-11,1524.4561767578125,1524.4561767578125,1492.6966730753581,1524.4561767578125,32795700,1533.530029296875
2019-09-12,1524.4558871116865,1533.530029296875,1488.159318370932,1533.530029296875,18908500,1524.4561767578125
2019-09-13,1524.4561767578125,1533.5303206670853,1501.7708169846308,1524.4561767578125,6903700,1524.4561767578125
2019-09-16,1501.7708169846308,1524.4561767578125,1483.6225291660855,1524.4561767578125,26976900,1524.4561767578125
2019-09-17,1519.9191048031762,1524.4561767578125,1510.8449608939036,1524.4561767578125,23823500,1524.4561767578125
2019-09-18,1519.9191048031762,1524.4561767578125,1515.38203284854,1524.4561767578125,33115300,1524.4561767578125
2019-09-19,1524.4561767578125,1533.5303206670853,1519.9191048031762,1524.4561767578125,57726800,1510.8448486328125
2019-09-20,1515.3819202503284,1519.9189918678444,1488.1594905452328,1510.8448486328125,50429400,1510.8448486328125
2019-09-23,1506.3077770152966,1510.8448486328125,1506.3077770152966,1510.8448486328125,16192600,1506.3076171875
2019-09-24,1510.844688323607,1515.3817594597137,1501.770546051393,1506.3076171875,30151800,1515.3818359375
2019-09-25,1506.3076932073352,1519.9189073025823,1497.2335504771706,1515.3818359375,15618200,1515.3818359375
2019-09-26,1515.3818359375,1519.9189073025823,1506.3076932073352,1515.3818359375,24797500,1519.9189453125
2019-09-27,1524.456016791045,1524.456016791045,1510.8448023554106,1519.9189453125,19302200,1519.9189453125
2019-09-30,1510.8448023554106,1524.456016791045,1510.8448023554106,1519.9189453125,31366800,1519.9189453125
2019-10-01,1497.2335879197763,1519.9189453125,1497.2335879197763,1519.9189453125,6910000,1515.3818359375
2019-10-02,1506.3076932073352,1524.4559786676646,1506.3076932073352,1515.3818359375,9516000,1497.2335205078125
2019-10-03,1488.1593779592804,1506.3076630563446,1479.085235410748,1497.2335205078125,11511300,1497.2335205078125
2019-10-04,1501.7705917820786,1501.7705917820786,1483.622306685014,1497.2335205078125,19488200,1479.085205078125
2019-10-07,1497.23348980301,1501.7705609842312,1470.0110627156826,1479.085205078125,19631800,1506.3076171875
2019-10-08,1488.1593326430723,1506.3076171875,1483.6222615069653,1506.3076171875,22399600,1497.2335205078125
2019-10-09,1497.2335205078125,1510.844734330611,1497.2335205078125,1497.2335205078125,16388100,1497.2335205078125
2019-10-10,1483.622306685014,1506.3076630563446,1483.622306685014,1497.2335205078125,7200500,1506.3076171875
2019-10-11,1501.770546051393,1506.3076171875,1497.2334749152863,1506.3076171875,4397400,1515.3818359375
2019-10-14,1492.6964791120884,1519.9189073025823,1492.6964791120884,1515.3818359375,7028700,1506.3076171875
2019-10-15,1506.3076171875,1506.3076171875,1474.5481192347515,1506.3076171875,20787700,1501.7706298828125
2019-10-16,1506.3077012721867,1515.3818440509347,1492.6964871040645,1501.7706298828125,75947300,1501.7706298828125
2019-10-17,1506.3077012721867,1506.3077012721867,1497.2335584934385,1501.7706298828125,13880800,1474.5482177734375
2019-10-18,1492.696503530649,1497.2335749699519,1433.7145748197115,1474.5482177734375,14812700,1483.6221923828125
2019-10-21,1492.6963342322488,1492.6963342322488,1456.3997668345041,1483.6221923828125,19021000,1479.085205078125
2019-10-22,1492.6964186217888,1492.6964186217888,1465.4739915344612,1479.085205078125,30314200,1460.9368896484375
2019-10-23,1456.3998185625728,1479.0851739918965,1442.7886053049788,1460.9368896484375,27558200,1465.4739990234375
2019-10-24,1460.9369278190306,1465.4739990234375,1447.3257142058098,1465.4739990234375,35382900,1424.640380859375
2019-10-25,1465.4740223489748,1465.4740223489748,1415.5662383061306,1424.640380859375,32521500,1456.39990234375
2019-10-28,1424.6404029156931,1465.4740450374804,1424.6404029156931,1456.39990234375,31786900,1483.6221923828125
2019-10-29,1451.862695909786,1488.1592633075306,1451.862695909786,1483.6221923828125,29620400,1492.696533203125
2019-10-30,1497.2336047326178,1497.2336047326178,1488.1594616736322,1492.696533203125,30054100,1447.32568359375
2019-10-31,1501.7705368950822,1506.3076080035266,1420.1032569430838,1447.32568359375,32757600,1474.5482177734375
2019-11-01,1447.3257891376202,1488.1594320913462,1447.3257891376202,1474.5482177734375,22218400,1406.4921875
2019-11-04,1488.1594758064516,1488.1594758064516,1406.4921875,1406.4921875,23333900,1460.9368896484375
2019-11-05,1433.7144631332492,1460.9368896484375,1415.5661787897905,1460.9368896484375,30704900,1451.8626708984375
2019-11-06,1406.4919624328613,1451.8626708984375,1406.4919624328613,1451.8626708984375,12598100,1438.25146484375
2019-11-07,1488.1592443809147,1488.1592443809147,1429.17732310972,1438.25146484375,21063300,1438.25146484375
2019-11-08,1438.25146484375,1451.8626774447948,1420.10318137569,1438.25146484375,20392100,1411.0291748046875
2019-11-11,1411.0291748046875,1460.9369591225382,1365.6584617884596,1411.0291748046875,35561600,1406.4921875
2019-11-12,1401.9551159274195,1420.103402217742,1383.8068296370968,1406.4921875,27976700,1379.2696533203125
2019-11-13,1406.4920806884766,1411.029151916504,1374.7325820922852,1379.2696533203125,28837900,1370.195556640625
2019-11-14,1370.195556640625,1388.3438421590438,1365.6584852610204,1370.195556640625,15455400,1370.195556640625
2019-11-15,1388.3438421590438,1397.4179849182533,1361.1214138814155,1370.195556640625,11801400,1370.195556640625
2019-11-18,1370.195556640625,1388.3438421590438,1352.0472711222062,1370.195556640625,16541100,1379.2696533203125
2019-11-19,1365.6584396362305,1379.2696533203125,1361.1213684082031,1379.2696533203125,14736200,1383.8067626953125
2019-11-20,1361.1214059298154,1397.4179767546107,1356.5843345767162,1383.8067626953125,12690800,1383.8067626953125
2019-11-21,1370.1955486360143,1388.3438340484117,1365.6584772829149,1383.8067626953125,13558000,1374.7325439453125
2019-11-22,1388.3437572517018,1388.3437572517018,1370.1954728431829,1374.7325439453125,11006000,1374.7325439453125
2019-11-25,1365.658401741053,1383.806686149572,1361.1213306389234,1374.7325439453125,21121300,1388.3438720703125
2019-11-26,1406.4921579797283,1406.4921579797283,1370.1955861608965,1388.3438720703125,73213700,1374.7325439453125
2019-11-27,1383.806686149572,1388.3437572517018,1370.1954728431829,1374.7325439453125,27995500,1347.5101318359375
2019-11-28,1370.1954875907513,1374.732558741714,1342.9730606849748,1347.5101318359375,19711500,1383.8067626953125
2019-11-29,1338.4360491643185,1392.8809054015112,1338.4360491643185,1383.8067626953125,16931000,1424.640380859375
2019-12-02,1392.8808819230194,1424.640380859375,1383.806739369775,1424.640380859375,16641700,1451.8626708984375
2019-12-03,1415.5661041259766,1451.8626708984375,1411.0290332794189,1451.8626708984375,16227300,1424.640380859375
2019-12-04,1442.7886659658639,1442.7886659658639,1415.5662383061306,1424.640380859375,16765000,1420.103271484375
2019-12-05,1411.0291291745707,1420.103271484375,1406.4920580196685,1420.103271484375,9809000,1424.640380859375
2019-12-06,1406.4920957528861,1442.7886659658639,1406.4920957528861,1424.640380859375,26183300,1420.103271484375
2019-12-09,1424.6403426392772,1433.7144849490815,1411.0291291745707,1420.103271484375,11019400,1424.640380859375
2019-12-10,1411.0291670295082,1442.7886659658639,1411.0291670295082,1424.640380859375,9935300,1420.103271484375
2019-12-11,1442.7886272588858,1442.7886272588858,1411.0291291745707,1420.103271484375,17872900,1424.640380859375
2019-12-12,1406.4920957528861,1442.7886659658639,1401.9550244762638,1424.640380859375,26446200,1451.8626708984375
2019-12-13,1451.8626708984375,1451.8626708984375,1429.1773166656494,1451.8626708984375,18588700,1429.1773681640625
2019-12-16,1456.3997942243302,1460.9368652343749,1420.1032261439732,1429.1773681640625,16279800,1483.6221923828125
2019-12-17,1438.2514831356318,1483.6221923828125,1411.0290575873232,1483.6221923828125,46622200,1483.6221923828125
2019-12-18,1483.6221923828125,1483.6221923828125,1460.9368377592223,1483.6221923828125,42302800,1460.9368896484375
2019-12-19,1483.6222450777611,1483.6222450777611,1442.7886053049788,1460.9368896484375,16402600,1460.9368896484375
2019-12-20,1442.7886053049788,1479.0851739918965,1442.7886053049788,1460.9368896484375,40962600,1474.5482177734375
2019-12-23,1474.5482177734375,1488.1594320913462,1451.862860576923,1474.5482177734375,30143000,1447.32568359375
2019-12-26,1451.8627547021943,1470.0110391359717,1433.7144702684168,1447.32568359375,14648500,1465.4739990234375
2019-12-27,1447.3257142058098,1465.4739990234375,1429.1774293881822,1465.4739990234375,8196900,1470.0108642578125
2019-12-30,1451.8625819830247,1470.0108642578125,1442.7884408456307,1470.0108642578125,14635200,1465.4739990234375
2020-01-02,1470.0110702278444,1483.6222838410652,1451.8627854102167,1465.4739990234375,14075700,1483.6221923828125
2020-01-03,1470.0109796086583,1483.6221923828125,1460.9368377592223,1483.6221923828125,20606000,1488.1593017578125
2020-01-06,1479.0851596739235,1488.1593017578125,1465.4739465480898,1488.1593017578125,10231400,1483.6221923828125
2020-01-07,1483.6221923828125,1483.6221923828125,1451.862695909786,1483.6221923828125,17153100,1438.25146484375
2020-01-08,1447.3256065777798,1465.4738900458399,1438.25146484375,1438.25146484375,11666700,1451.8626708984375
2020-01-09,1438.2514583587647,1451.8626708984375,1424.6402458190917,1451.8626708984375,13555900,1451.8626708984375
2020-01-10,1451.8626708984375,1465.4738834381103,1433.714387512207,1451.8626708984375,15949700,1451.8626708984375
2020-01-13,1442.7885292053222,1465.4738834381103,1442.7885292053222,1451.8626708984375,12854000,1438.25146484375
2020-01-14,1460.9368191788249,1460.9368191788249,1420.10318137569,1438.25146484375,24032800,1433.714599609375
2020-01-15,1438.2516711271262,1442.7887426448774,1415.5663135383702,1433.714599609375,23321300,1510.8448486328125
2020-01-16,1438.2517027525573,1524.4560634853603,1420.1034162824935,1510.8448486328125,29672400,1465.4739990234375
2020-01-17,1510.8447110675068,1510.8447110675068,1451.8627854102167,1465.4739990234375,26629600,1470.0108642578125
2020-01-20,1465.4737936891156,1483.6220759639034,1433.714299708237,1470.0108642578125,8492800,1460.9368896484375
2020-01-21,1479.0851739918965,1483.6222450777611,1456.3998185625728,1460.9368896484375,4057400,1442.78857421875
2020-01-22,1460.9368581711872,1470.0110001474056,1424.6402902663128,1442.78857421875,12417900,1429.1773681640625
2020-01-23,1442.7885811941965,1442.7885811941965,1411.0290841238839,1429.1773681640625,14530800,1397.41796875
2020-01-24,1415.5662540584415,1424.6403967126623,1397.41796875,1397.41796875,13044800,1379.2696533203125
2020-01-27,1397.4179382324219,1415.5662231445312,1370.1955108642578,1379.2696533203125,10525000,1361.121337890625
2020-01-28,1379.2696223958335,1379.2696223958335,1347.510124511719,1361.121337890625,15578300,1383.8067626953125
2020-01-29,1365.6584772829149,1392.8809054015112,1352.0472632236167,1383.8067626953125,12069700,1374.7325439453125
2020-01-30,1383.806686149572,1401.954970558091,1370.1954728431829,1374.7325439453125,12903500,1297.602294921875
2020-01-31,1392.8807851084462,1392.8807851084462,1297.602294921875,1297.602294921875,36468300,1333.89892578125
2020-02-03,1279.4540716677295,1347.5101393096302,1279.4540716677295,1333.89892578125,15229400,1342.97314453125
2020-02-04,1342.97314453125,1352.0472873997044,1333.8990016627956,1342.97314453125,16757500,1347.5101318359375
2020-02-05,1342.9730606849748,1347.5101318359375,1333.8989183830492,1347.5101318359375,14550100,1324.8248291015625
2020-02-06,1347.5101857642605,1347.5101857642605,1320.287757769023,1324.8248291015625,16990900,1333.89892578125
2020-02-07,1324.8247834289966,1347.5101393096302,1324.8247834289966,1333.89892578125,12388300,1342.97314453125
2020-02-10,1347.5102159654773,1347.5102159654773,1315.7507159258869,1342.97314453125,16341600,1324.8248291015625
2020-02-11,1342.973114431721,1342.973114431721,1315.7506864364834,1324.8248291015625,6665900,1279.4542236328125
2020-02-12,1315.7507973528923,1315.7507973528923,1274.9171519178024,1279.4542236328125,40079300,1243.1575927734375
2020-02-13,1279.4541648252168,1279.4541648252168,1234.0834497604928,1243.1575927734375,29853100,1261.3057861328125
2020-02-14,1243.157501440254,1270.3799284790919,1234.0833590939749,1261.3057861328125,10208800,1261.3057861328125
2020-02-17,1261.3057861328125,1274.9169996522314,1247.6945726133938,1261.3057861328125,5852800,1265.8428955078125
2020-02-18,1261.3058241977487,1338.4360364688341,1261.3058241977487,1265.8428955078125,22990100,1302.1395263671875
2020-02-19,1270.3800257240855,1320.2878124489603,1270.3800257240855,1302.1395263671875,13279400,1288.5281982421875
2020-02-20,1315.750624965614,1329.3618383273272,1270.3799137599033,1288.5281982421875,13565400,1238.620361328125
2020-02-21,1288.5281414548992,1293.065212375515,1238.620361328125,1238.620361328125,30858700,1229.5462646484375
2020-02-24,1234.0833357357012,1261.3057622592828,1215.9350513866468,1229.5462646484375,21385300,1175.101318359375
2020-02-25,1215.9349549046815,1270.3798036317569,1175.101318359375,1175.101318359375,23418400,1166.02734375
2020-02-26,1170.5644151264592,1206.8609861381324,1152.4161296206225,1166.02734375,47271500,1134.267822265625
2020-02-27,1170.5643925781249,1175.1014638671875,1097.971251953125,1134.267822265625,39329700,1107.0452880859375
2020-02-28,1102.5082172331263,1111.5823589387487,1066.2116504106366,1107.0452880859375,44307700,1084.3599853515625
2020-03-02,1107.0453406936454,1147.8789803093946,1075.2858432147293,1084.3599853515625,31720700,1097.97119140625
2020-03-03,1102.5082624451188,1120.656546600594,1093.4341203673812,1097.97119140625,34175900,1156.9532470703125
2020-03-04,1097.9713168275123,1170.564461741728,1097.9713168275123,1156.9532470703125,30659400,1206.861083984375
2020-03-05,1179.638653518562,1215.9352274729795,1175.10158177426,1206.861083984375,38274500,1120.65673828125
2020-03-06,1202.3240309495193,1202.3240309495193,1120.65673828125,1120.65673828125,25366200,1034.452392578125
2020-03-09,1107.0455429344847,1107.0455429344847,1034.452392578125,1034.452392578125,48812000,1048.0634765625
2020-03-10,1038.9893339082791,1097.9712611607142,1038.9893339082791,1048.0634765625,38897600,1011.7669677734375
2020-03-11,1057.1376838170893,1070.7488986301848,998.1557529603419,1011.7669677734375,35408000,948.2478637695312
2020-03-12,980.0073615991328,984.5444327176473,943.7107926510167,948.2478637695312,23037600,948.2478637695312
2020-03-13,948.2478637695312,948.2478637695312,948.2478637695312,948.2478637695312,0,907.414306640625
2020-03-16,925.5625927734375,1020.841094970703,902.8772351074218,907.414306640625,59267400,902.877197265625
2020-03-17,921.0254826377984,948.2479106960584,866.5806265212783,902.877197265625,72013900,948.2478637695312
2020-03-18,911.9512948214152,980.0073615991328,907.4142237029007,948.2478637695312,56301900,884.7289428710938
2020-03-19,907.414300380609,957.3220869015424,884.7289428710938,884.7289428710938,40775100,889.2660522460938
2020-03-20,884.7289805509606,898.34019563636,830.284120209363,889.2660522460938,83889600,830.2839965820312
2020-03-23,889.2659198364925,889.2659198364925,830.2839965820312,830.2839965820312,40907000,784.913330078125
2020-03-24,839.3581853436597,862.0435417042991,775.8391875338692,784.913330078125,64666100,862.0435791015625
2020-03-26,789.450435598273,930.0996511358964,753.1538638466283,862.0435791015625,114141000,916.4884033203125
2020-03-27,871.1176902846535,1052.6005424272896,871.1176902846535,916.4884033203125,180228800,948.2478637695312
2020-03-30,916.4883659399297,957.3220060065603,852.9693702807267,948.2478637695312,59372100,1088.8970947265625
2020-03-31,957.3220291137695,1120.656593322754,957.3220291137695,1088.8970947265625,104586800,1057.1375732421875
